brand,category,ad_text,format,start_date,platform,url,primary_theme,theme_list,theme_count,ad_age_days,matched_page_name,page_id,ad_archive_id,raw_display_format,text_length,has_text,cta_text,link_caption,page_verification,page_likes,competitor_why,brand_query,image_count,video_count,expected_theme_slots
Sebamed India,Baby care,"Holding my baby for the first time made me realize how delicate her skin is 💛 That’s why I trust Baby Sebamed Gentle Wash with an ideal pH 5.5 and Lotion with Chamomile & Allantoin to keep her skin soft, nourished, and protected every day. It’s such a relief to know her skin is in safe hands. #BabySebamed #BestProtectionFromDay1 #SebamedIndia #pH5point5 #BabyCare",video,2026-02-19,Instagram,https://www.facebook.com/ads/library/?id=1639848967198785,discount / offer,"['discount / offer', 'parenting pain point']",2,17,Sebamed India,146525252076494,1639848967198785,VIDEO,365,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Sebamed India,Baby care,"From my sensitive skin to my baby’s, only the expert care will do. 💗 That’s why I trust Baby Sebamed, right from day one. #BabySebamed #BestProtectionFromDay1 #SebamedIndia #pH5point5 #BabyCare",video,2026-02-19,Instagram,https://www.facebook.com/ads/library/?id=1474434037657261,doctor authority,"['doctor authority', 'parenting pain point']",2,17,Sebamed India,146525252076494,1474434037657261,VIDEO,193,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Sebamed India,Baby care,"First-time parents panic. Second-time parents… trust 💙 In Episode 1 of Newborn Care, we dive into how parenting shifts the second time around and what stays beautifully the same At @theindianparentpod we share from how we live and learn from our children. Let them lead us. Always.",video,2026-02-19,Instagram,https://www.facebook.com/ads/library/?id=1586325265821808,parenting pain point,['parenting pain point'],1,17,Sebamed India,146525252076494,1586325265821808,VIDEO,281,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Sebamed India,Baby care,"Itchy scalp irritating you? Sebamed’s Anti-Dandruff Shampoo. Its pH 5.5 maintains your scalp’s microbiome, keep dandruff away",video,2026-02-18,Instagram,https://www.facebook.com/ads/library/?id=1996326597967359,other / unclassified,['other / unclassified'],1,18,Sebamed India,146525252076494,1996326597967359,VIDEO,125,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Sebamed India,Baby care,"Itchy scalp irritating you? Sebamed’s Anti-Dandruff Shampoo. Its pH 5.5 maintains your scalp’s microbiome, keep dandruff away",video,2026-02-18,Instagram,https://www.facebook.com/ads/library/?id=1229466042081882,other / unclassified,['other / unclassified'],1,18,Sebamed India,146525252076494,1229466042081882,VIDEO,125,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Sebamed India,Baby care,"Itchy scalp irritating you? Sebamed’s Anti-Dandruff Shampoo. Its pH 5.5 maintains your scalp’s microbiome, keep dandruff away",video,2026-02-18,Instagram,https://www.facebook.com/ads/library/?id=1999277140932228,other / unclassified,['other / unclassified'],1,18,Sebamed India,146525252076494,1999277140932228,VIDEO,125,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Sebamed India,Baby care,"Itchy scalp irritating you? Sebamed’s Anti-Dandruff Shampoo. Its pH 5.5 maintains your scalp’s microbiome, keep dandruff away",video,2026-02-18,Instagram,https://www.facebook.com/ads/library/?id=869669576072764,other / unclassified,['other / unclassified'],1,18,Sebamed India,146525252076494,869669576072764,VIDEO,125,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Sebamed India,Baby care,"Itchy scalp irritating you? Sebamed’s Anti-Dandruff Shampoo. Its pH 5.5 maintains your scalp’s microbiome, keep dandruff away",video,2026-02-18,Instagram,https://www.facebook.com/ads/library/?id=1574908820431810,other / unclassified,['other / unclassified'],1,18,Sebamed India,146525252076494,1574908820431810,VIDEO,125,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Sebamed India,Baby care,"Itchy scalp irritating you? Sebamed’s Anti-Dandruff Shampoo. Its pH 5.5 maintains your scalp’s microbiome, keep dandruff away",video,2026-02-17,Instagram,https://www.facebook.com/ads/library/?id=26057494037237087,other / unclassified,['other / unclassified'],1,19,Sebamed India,146525252076494,26057494037237087,VIDEO,125,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Sebamed India,Baby care,"Itchy scalp irritating you? Sebamed’s Anti-Dandruff Shampoo. Its pH 5.5 maintains your scalp’s microbiome, keep dandruff away",video,2026-02-17,Instagram,https://www.facebook.com/ads/library/?id=893333063405967,other / unclassified,['other / unclassified'],1,19,Sebamed India,146525252076494,893333063405967,VIDEO,125,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Sebamed India,Baby care,"Itchy scalp irritating you? Sebamed’s Anti-Dandruff Shampoo. Its pH 5.5 maintains your scalp’s microbiome, keep dandruff away",video,2026-02-16,Instagram,https://www.facebook.com/ads/library/?id=25397600406595173,other / unclassified,['other / unclassified'],1,20,Sebamed India,146525252076494,25397600406595173,VIDEO,125,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Sebamed India,Baby care,"Itchy scalp irritating you? Sebamed’s Anti-Dandruff Shampoo. Its pH 5.5 maintains your scalp’s microbiome, keep dandruff away",video,2026-02-16,Instagram,https://www.facebook.com/ads/library/?id=743981328535387,other / unclassified,['other / unclassified'],1,20,Sebamed India,146525252076494,743981328535387,VIDEO,125,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Sebamed India,Baby care,"Itchy scalp irritating you? Sebamed’s Anti-Dandruff Shampoo. Its pH 5.5 maintains your scalp’s microbiome, keep dandruff away",video,2026-02-16,Instagram,https://www.facebook.com/ads/library/?id=1176248284583938,other / unclassified,['other / unclassified'],1,20,Sebamed India,146525252076494,1176248284583938,VIDEO,125,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Sebamed India,Baby care,"Itchy scalp irritating you? Sebamed’s Anti-Dandruff Shampoo. Its pH 5.5 maintains your scalp’s microbiome, keep dandruff away",video,2026-02-16,Instagram,https://www.facebook.com/ads/library/?id=1619479389175741,other / unclassified,['other / unclassified'],1,20,Sebamed India,146525252076494,1619479389175741,VIDEO,125,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Sebamed India,Baby care,"Itchy scalp irritating you? Sebamed’s Anti-Dandruff Shampoo. Its pH 5.5 maintains your scalp’s microbiome, keep dandruff away",video,2026-02-16,Instagram,https://www.facebook.com/ads/library/?id=877888508344977,other / unclassified,['other / unclassified'],1,20,Sebamed India,146525252076494,877888508344977,VIDEO,125,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Sebamed India,Baby care,"Itchy scalp irritating you? Sebamed’s Anti-Dandruff Shampoo. Its pH 5.5 maintains your scalp’s microbiome, keep dandruff away",video,2026-02-16,Instagram,https://www.facebook.com/ads/library/?id=1997408200814143,other / unclassified,['other / unclassified'],1,20,Sebamed India,146525252076494,1997408200814143,VIDEO,125,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Sebamed India,Baby care,"Itchy scalp irritating you? Sebamed’s Anti-Dandruff Shampoo. Its pH 5.5 maintains your scalp’s microbiome, keep dandruff away",video,2026-02-16,Instagram,https://www.facebook.com/ads/library/?id=1630891687938652,other / unclassified,['other / unclassified'],1,20,Sebamed India,146525252076494,1630891687938652,VIDEO,125,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Sebamed India,Baby care,"Itchy scalp irritating you? Sebamed’s Anti-Dandruff Shampoo. Its pH 5.5 maintains your scalp’s microbiome, keep dandruff away",video,2026-02-16,Instagram,https://www.facebook.com/ads/library/?id=1705562720616455,other / unclassified,['other / unclassified'],1,20,Sebamed India,146525252076494,1705562720616455,VIDEO,125,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Sebamed India,Baby care,"Itchy scalp irritating you? Sebamed’s Anti-Dandruff Shampoo. Its pH 5.5 maintains your scalp’s microbiome, keep dandruff away",video,2026-02-16,Instagram,https://www.facebook.com/ads/library/?id=1469675574519944,other / unclassified,['other / unclassified'],1,20,Sebamed India,146525252076494,1469675574519944,VIDEO,125,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Sebamed India,Baby care,"Itchy scalp irritating you? Sebamed’s Anti-Dandruff Shampoo. Its pH 5.5 maintains your scalp’s microbiome, keep dandruff away",video,2026-02-16,Instagram,https://www.facebook.com/ads/library/?id=2504315143316317,other / unclassified,['other / unclassified'],1,20,Sebamed India,146525252076494,2504315143316317,VIDEO,125,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Sebamed India,Baby care,"Itchy scalp irritating you? Sebamed’s Anti-Dandruff Shampoo. Its pH 5.5 maintains your scalp’s microbiome, keep dandruff away",video,2026-02-16,Instagram,https://www.facebook.com/ads/library/?id=869578162547620,other / unclassified,['other / unclassified'],1,20,Sebamed India,146525252076494,869578162547620,VIDEO,125,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Sebamed India,Baby care,"Itchy scalp irritating you? Sebamed’s Anti-Dandruff Shampoo. Its pH 5.5 maintains your scalp’s microbiome, keep dandruff away",video,2026-02-16,Instagram,https://www.facebook.com/ads/library/?id=867105866145087,other / unclassified,['other / unclassified'],1,20,Sebamed India,146525252076494,867105866145087,VIDEO,125,yes,Shop now,,BLUE_VERIFIED,96806,Dermatology-led baby skin-care player competing through sensitive-skin and expert-backed positioning.,Sebamed India,0,1,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-02-04,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=4253667178220632,other / unclassified,['other / unclassified'],1,32,Slurrp Farm,629446710474167,4253667178220632,DCO,17,yes,Order now,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,3,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-02-04,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1937520456972780,other / unclassified,['other / unclassified'],1,32,Slurrp Farm,629446710474167,1937520456972780,DCO,17,yes,Order now,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,3,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-02-04,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=906767561727032,other / unclassified,['other / unclassified'],1,32,Slurrp Farm,629446710474167,906767561727032,DCO,17,yes,Order now,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,3,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-02-04,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1281029417201041,other / unclassified,['other / unclassified'],1,32,Slurrp Farm,629446710474167,1281029417201041,DCO,17,yes,Order now,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,3,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-02-04,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1241369351423444,other / unclassified,['other / unclassified'],1,32,Slurrp Farm,629446710474167,1241369351423444,DCO,17,yes,Order now,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,3,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-02-04,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1444394007078719,other / unclassified,['other / unclassified'],1,32,Slurrp Farm,629446710474167,1444394007078719,DCO,17,yes,Order now,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,3,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-02-04,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=3876387645995669,other / unclassified,['other / unclassified'],1,32,Slurrp Farm,629446710474167,3876387645995669,DCO,17,yes,Order now,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,3,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-02-04,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=905071428554212,other / unclassified,['other / unclassified'],1,32,Slurrp Farm,629446710474167,905071428554212,DCO,17,yes,Order now,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,3,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-02-04,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1963792834533952,other / unclassified,['other / unclassified'],1,32,Slurrp Farm,629446710474167,1963792834533952,DCO,17,yes,Order now,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,3,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-02-04,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1604255974031995,other / unclassified,['other / unclassified'],1,32,Slurrp Farm,629446710474167,1604255974031995,DCO,17,yes,Order now,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,3,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-02-04,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=4216821631980769,other / unclassified,['other / unclassified'],1,32,Slurrp Farm,629446710474167,4216821631980769,DCO,17,yes,,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,3,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-02-04,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1640783360399762,other / unclassified,['other / unclassified'],1,32,Slurrp Farm,629446710474167,1640783360399762,DCO,17,yes,Order now,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,3,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-01-31,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1918321172104346,other / unclassified,['other / unclassified'],1,36,Slurrp Farm,629446710474167,1918321172104346,DCO,17,yes,Learn more,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,3,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-01-21,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1541615200468457,other / unclassified,['other / unclassified'],1,46,Slurrp Farm,629446710474167,1541615200468457,DCO,17,yes,Order now,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,2,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-01-21,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=893357796511228,other / unclassified,['other / unclassified'],1,46,Slurrp Farm,629446710474167,893357796511228,DCO,17,yes,Order now,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,2,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-01-21,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1546931836573952,other / unclassified,['other / unclassified'],1,46,Slurrp Farm,629446710474167,1546931836573952,DCO,17,yes,Order now,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,2,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-01-21,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1208725880815335,other / unclassified,['other / unclassified'],1,46,Slurrp Farm,629446710474167,1208725880815335,DCO,17,yes,Order now,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,2,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-01-21,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1589429232251941,other / unclassified,['other / unclassified'],1,46,Slurrp Farm,629446710474167,1589429232251941,DCO,17,yes,Order now,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,2,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-01-21,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1515869466148615,other / unclassified,['other / unclassified'],1,46,Slurrp Farm,629446710474167,1515869466148615,DCO,17,yes,Order now,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,2,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-01-21,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=25519813731036483,other / unclassified,['other / unclassified'],1,46,Slurrp Farm,629446710474167,25519813731036483,DCO,17,yes,Order now,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,2,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-01-21,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=919011667135508,other / unclassified,['other / unclassified'],1,46,Slurrp Farm,629446710474167,919011667135508,DCO,17,yes,Order now,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,2,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2026-01-21,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=900271039355661,other / unclassified,['other / unclassified'],1,46,Slurrp Farm,629446710474167,900271039355661,DCO,17,yes,Learn more,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,3,0,5
Slurrp Farm,Baby care,{{product.brand}},carousel,2025-06-15,"Facebook, Instagram, Messenger",https://www.facebook.com/ads/library/?id=23871927179139223,other / unclassified,['other / unclassified'],1,266,Slurrp Farm,629446710474167,23871927179139223,DCO,17,yes,Sign up,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,2,0,5
Slurrp Farm,Baby care,"🍜 Noodles for school tiffin? Always a yes with Slurrp Farm’s No Maida, Not Fried Millet Noodles—yummy, healthy & not-sticky. 💛 Buy now!",video,2025-06-10,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1056163562565195,other / unclassified,['other / unclassified'],1,271,Slurrp Farm,629446710474167,1056163562565195,VIDEO,135,yes,Learn more,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,0,1,5
Slurrp Farm,Baby care,"Want your child’s tiffin to come back empty every day? 🍱✨ Pack it with our No Maida, Not Fried Millet Noodles 🍜 & most-loved Cookies 🍪, made with No Maida, No Refined Sugar💛 Shop now!",video,2025-06-10,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1409373253545995,other / unclassified,['other / unclassified'],1,271,Slurrp Farm,629446710474167,1409373253545995,VIDEO,183,yes,Learn more,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,0,1,5
Slurrp Farm,Baby care,"Zero Junk Pancake Mix, Goodbye guilty breakfasts! Say hello to Slurrp Farm Pancakes, packed with wholesome millets for a nutritious & indulgent start. Fuel your day with taste and nutrition - no compromises! Try now →",video,2025-06-10,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1384028949498605,other / unclassified,['other / unclassified'],1,271,Slurrp Farm,629446710474167,1384028949498605,VIDEO,217,yes,Learn more,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,0,1,5
Slurrp Farm,Baby care,"Zero Junk Pancake Mix, Goodbye guilty breakfasts! Say hello to Slurrp Farm Pancakes, packed with wholesome millets for a nutritious & indulgent start. Fuel your day with taste and nutrition - no compromises! Try now →",video,2025-06-10,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1256819732453710,other / unclassified,['other / unclassified'],1,271,Slurrp Farm,629446710474167,1256819732453710,VIDEO,217,yes,Learn more,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,0,1,5
Slurrp Farm,Baby care,"😍Looking for nutritious cereals for your little one? Try Slurrp Farm’s cereals that contain the goodness of supergrains and have no added sugar, no salt and no preservatives. Available in multiple flavours! Made by two mothers with a zero junk promise, they are also ready in minutes! Try them today!",video,2025-06-10,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1501416727936844,other / unclassified,['other / unclassified'],1,271,Slurrp Farm,629446710474167,1501416727936844,VIDEO,300,yes,Learn more,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,0,1,5
Slurrp Farm,Baby care,"🍜 Noodles for school tiffin? Always a yes with Slurrp Farm’s No Maida, Not Fried Millet Noodles—yummy, healthy & not-sticky. 💛 Buy now!",video,2025-05-20,"Facebook, Instagram, Audience_Network, Messenger",https://www.facebook.com/ads/library/?id=1202716168021707,other / unclassified,['other / unclassified'],1,292,Slurrp Farm,629446710474167,1202716168021707,VIDEO,135,yes,Learn more,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,0,1,5
Slurrp Farm,Baby care,"Want your child’s tiffin to come back empty every day? 🍱✨ Pack it with our No Maida, Not Fried Millet Noodles 🍜 & most-loved Cookies 🍪, made with No Maida, No Refined Sugar💛 Shop now!",video,2025-05-20,"Facebook, Instagram, Audience_Network, Messenger",https://www.facebook.com/ads/library/?id=1626644074665793,other / unclassified,['other / unclassified'],1,292,Slurrp Farm,629446710474167,1626644074665793,VIDEO,183,yes,Learn more,,BLUE_VERIFIED,41109,"Kids nutrition and better-for-you food brand competing for parent trust, daily routines, and child wellness attention.",Slurrp Farm,0,1,5
Softsens Baby,Baby care,"Make bath time extra special with Softsens Assorted Kids Soap Pack of 5, featuring their favourite characters — Mambo, Samba, Teddy, Lucky Duck and Princess. Dermatologically-tested and made with milk cream and shea butter, each bar gently cleanses while keeping delicate skin soft and nourished. Shop now at a special Valentine’s price and enjoy an extra 5% off on prepaid orders. 💛",carousel,2026-03-06,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=1592835995337487,discount / offer,['discount / offer'],1,2,Softsens,1783907718417341,1592835995337487,CAROUSEL,383,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,7,0,5
Softsens Baby,Baby care,Buy any 3 Softsens Baby products at just ₹499. 💛 Gift your baby gentle care that is: ✔ Hypoallergenic ✔ Tested in Europe ✔ Made with pure & natural ingredients Shop now & get an extra 5% off on prepaid orders. Limited-time offer. 💛,static image,2026-03-06,"Facebook, Instagram, Threads",https://www.facebook.com/ads/library/?id=1242170338041259,discount / offer,"['discount / offer', 'parenting pain point']",2,2,Softsens,1783907718417341,1242170338041259,IMAGE,231,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,1,0,5
Softsens Baby,Baby care,Welcome your baby into the world with this Welcome Baby Kit at just ₹649. 🙌 ✅ Hypoallergenic ✅ Tested in Europe ✅ Made with pure & natural ingredients Shop now and get an extra 5% off on prepaid orders. 🛍️,video,2026-03-05,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=3865038507135953,discount / offer,"['discount / offer', 'parenting pain point']",2,3,Softsens,1783907718417341,3865038507135953,VIDEO,205,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,0,1,5
Softsens Baby,Baby care,"Because every little adventure deserves big love 💛 From giggles in the park to tiny naps on-the-go — your baby’s skin deserves the gentlest care, every step of the way. Our Baby’s Day Out Combo has all your must-haves packed with love: diaper rash cream, tear-free shampoo, baby powder, natural face & body wash, natural lotion, and ultra-soft wet wipes. Each product is hypoallergenic, tested in Europe, and made with pure, natural ingredients — so you can focus on the smiles, not the worries. Your baby’s day out, made softer, safer, and sweeter 🌿✨ Shop now — link in bio. #BabyCare #BabySkincare #BabySkincareEssentials #Hypoallergenic #TestedInEurope #Parenting #IndianParenting #NewMama #SoftsensBaby",video,2026-03-05,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=783840824783331,parenting pain point,['parenting pain point'],1,3,Softsens,1783907718417341,783840824783331,VIDEO,706,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,0,1,5
Softsens Baby,Baby care,"Get 13 must have products to gently cleanse, nourish, moisturize, protect & heal your baby’s delicate skin from head to toe at just ₹1,799! 🤩 ✅ Hypoallergenic ✅ Tested in Europe ✅ Made with pure & natural ingredients Enjoy an extra 5% off on prepaid orders. 🙌",video,2026-03-05,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=1573719030366617,discount / offer,"['discount / offer', 'parenting pain point']",2,3,Softsens,1783907718417341,1573719030366617,VIDEO,259,yes,Shop now,,NOT_VERIFIED,170283,"Baby skin-care brand competing for soft-trust, sensitive-skin, and premium-care messaging.",Softsens Baby,0,1,5
